# Teff	logg	[Fe/H]	GALEX_FUV	GALEX_NUV	STROMGREN_u	SkyMapper_u	SDSS_u	GROUND_JOHNSON_U	SkyMapper_v	STROMGREN_v	TYCHO_B_MvB	GROUND_JOHNSON_B	STROMGREN_b	SDSS_g	PS1_g	SkyMapper_g	GaiaDR2v2_BP	TYCHO_V_MvB	STROMGREN_y	GROUND_JOHNSON_V	SkyMapper_r	SDSS_r	PS1_r	PS1_w	KEPLER_Kp	GaiaDR2v2_G	GROUND_COUSINS_R	NGTS_I	SDSS_i	PS1_i	SkyMapper_i	GaiaDR2v2_RP	GROUND_COUSINS_I	TESS	PS1_z	SDSS_z	SkyMapper_z	PS1_y	2MASS_J	2MASS_H	2MASS_Ks	WISE_RSR_W1	SPITZER_IRAC_36	SPITZER_IRAC_45	WISE_RSR_W2	WISE_RSR_W3	WISE_RSR_W4	HERSCHEL_PACS_BLUE	HERSCHEL_PACS_GREEN	HERSCHEL_PACS_RED
8.500000000000000000e+03	1.500000000000000000e+00	2.000000000000000111e-01	1.219009833934373627e+11	2.295358778657766724e+11	2.802500481960891113e+11	3.119372930041613770e+11	4.251037533814519653e+11	5.192828700585378418e+11	7.885317153270290527e+11	8.706234329446065674e+11	7.961538405645878906e+11	7.535105797442156982e+11	6.640048679867988281e+11	6.388154134332454834e+11	5.934178506878668213e+11	5.295404464002991943e+11	4.784631838984935913e+11	4.730081051682112427e+11	4.338678784266987915e+11	4.346909711405132446e+11	3.152658400490939331e+11	3.088260692245931396e+11	3.057707890852958374e+11	2.987678988723259888e+11	3.295130248572800293e+11	3.039577687750997925e+11	2.712885828223382263e+11	2.387222034535588989e+11	1.744139180597383423e+11	1.712156262408203735e+11	1.562210978237712097e+11	1.648030214992785034e+11	1.501973739708637695e+11	1.704554669178976135e+11	1.226216647064836121e+11	1.145606267586573944e+11	1.097572211626954041e+11	9.580602740684071350e+10	4.108497399898367310e+10	1.545789263536377525e+10	5.795568556662238121e+09	1.129519637013791323e+09	9.073208037842183113e+08	3.692974404874835610e+08	3.360131116687090397e+08	1.897557783094060048e+07	1.026008747106472147e+06	6.596025396905168236e+03	1.292499700952730791e+03	3.523735958159178381e+02
8.500000000000000000e+03	2.000000000000000000e+00	2.000000000000000111e-01	1.050533658902518463e+11	2.231905238283977966e+11	2.739736987055905762e+11	3.000061801990853271e+11	4.069762336127286987e+11	5.016449857739910278e+11	7.690348969362203369e+11	8.948679300291546631e+11	8.107631591577753906e+11	7.663213451129556885e+11	6.811984735973598633e+11	6.519146488911007080e+11	6.045977680832382812e+11	5.379031596222606812e+11	4.842936438969758301e+11	4.780342372622330933e+11	4.375286054827178955e+11	4.387726952207313232e+11	3.162009353157963867e+11	3.093683361184246826e+11	3.063891830308439331e+11	3.009805422061279297e+11	3.322508525390046997e+11	3.063815585762144165e+11	2.716290158125631104e+11	2.389851979877122803e+11	1.742728909840034180e+11	1.710797349284543152e+11	1.559066902852280579e+11	1.643055787620538940e+11	1.497787592468722534e+11	1.701216051890117188e+11	1.212634666652750244e+11	1.135171257052232819e+11	1.088915493769976349e+11	9.600409498180198669e+10	4.128167463002611542e+10	1.548171660418436623e+10	5.824101935771251678e+09	1.132395168109717369e+09	9.091862163070741892e+08	3.696709869563705921e+08	3.363845640808805823e+08	1.896243730375096947e+07	1.024008777158489451e+06	6.580446596339205826e+03	1.289306220294614377e+03	3.515077173825669092e+02
8.500000000000000000e+03	2.500000000000000000e+00	2.000000000000000111e-01	9.497387333864276123e+10	2.307469150815268860e+11	2.795712957862846680e+11	2.990526391668533325e+11	3.912136542298726807e+11	4.784262029705974731e+11	7.220686156737565918e+11	8.844398688046649170e+11	7.980452722351184082e+11	7.555399494266251221e+11	6.841553630363038330e+11	6.506575884451716309e+11	6.045417792406462402e+11	5.385626089950524902e+11	4.838286624324342041e+11	4.786039821720541382e+11	4.391013408820026855e+11	4.402851025219935913e+11	3.175066362846741943e+11	3.105576757330364990e+11	3.076366990782345581e+11	3.020254885283992920e+11	3.331068075528732910e+11	3.064782872907094116e+11	2.729234656615914001e+11	2.399372641562408447e+11	1.756063339095771179e+11	1.724061155122901001e+11	1.570747205340205078e+11	1.647525663150540466e+11	1.508174659449232178e+11	1.705457181143804626e+11	1.202437989530448608e+11	1.125721332063059998e+11	1.078621416468961029e+11	9.586802832218911743e+10	4.160517788756916046e+10	1.556024323368693542e+10	5.871723734087116241e+09	1.138774264155319452e+09	9.140233354332569838e+08	3.710878959277839661e+08	3.377052591661710739e+08	1.900998087681984156e+07	1.026008773434024304e+06	6.590149911679212892e+03	1.290947188255143146e+03	3.520041396431794283e+02
8.500000000000000000e+03	3.000000000000000000e+00	2.000000000000000111e-01	8.610590106438705444e+10	2.452058325701490173e+11	2.910801019003028564e+11	3.048348790738261719e+11	3.801903395379187622e+11	4.566376704573259277e+11	6.683491366313015137e+11	8.572688775510203857e+11	7.732825043208237305e+11	7.345287848658747559e+11	6.806084570957097168e+11	6.425857093465327148e+11	5.991214283338033447e+11	5.355013498458197021e+11	4.803298827509310913e+11	4.769392869200159912e+11	4.395044696066749878e+11	4.403977972506768188e+11	3.186516461710868530e+11	3.116901374138858643e+11	3.088249278162131958e+11	3.022572328426770630e+11	3.328822701682891235e+11	3.053257498554650879e+11	2.743288662590071106e+11	2.409912479883332520e+11	1.773574201223526917e+11	1.741487268283302612e+11	1.587196227486399231e+11	1.654555378303912048e+11	1.523537362127909851e+11	1.711414800321181946e+11	1.194436297086619568e+11	1.117183369977110443e+11	1.067936912444971619e+11	9.545801609665652466e+10	4.194505191575614166e+10	1.565903193332611656e+10	5.923539391379815102e+09	1.145783103974965572e+09	9.194756133138381243e+08	3.727274772995653749e+08	3.392285051742944717e+08	1.907281570765919611e+07	1.029008839059867314e+06	6.606406136274855271e+03	1.294267681897279772e+03	3.529729878701482448e+02
8.500000000000000000e+03	3.500000000000000000e+00	2.000000000000000111e-01	7.644724099486494446e+10	2.643796809883058472e+11	3.068554668135498657e+11	3.158715885816453247e+11	3.750263996689845581e+11	4.394656727737315674e+11	6.168138620756373291e+11	8.210048833819241943e+11	7.426826505731750488e+11	7.084703113430324707e+11	6.724684818481850586e+11	6.300635928569691162e+11	5.899618502297009277e+11	5.296101977433307495e+11	4.746838774134443970e+11	4.732614337322817993e+11	4.385151966626940918e+11	4.389783628882199707e+11	3.191178677864075317e+11	3.121927426009216309e+11	3.093978682992918701e+11	3.015731388218270264e+11	3.315614723748013916e+11	3.031329088121087036e+11	2.752981084291437378e+11	2.417413899127315674e+11	1.790904713171515198e+11	1.758795125292026367e+11	1.604227067391286316e+11	1.660996704728956299e+11	1.539870914265941162e+11	1.716146789425892029e+11	1.188092483952588348e+11	1.109379906684221497e+11	1.057206928007076721e+11	9.477770936159327698e+10	4.225768307902117920e+10	1.577186378521262169e+10	5.975147960991077423e+09	1.152495509406472921e+09	9.248488052707751989e+08	3.743786431746851802e+08	3.407407185032396317e+08	1.914524851635552570e+07	1.032008830151960603e+06	6.627860046457546559e+03	1.299013703973892461e+03	3.541717961852376106e+02
8.500000000000000000e+03	4.000000000000000000e+00	2.000000000000000111e-01	6.585139584796192932e+10	2.871336116138114624e+11	3.264349765904708862e+11	3.315236302537706299e+11	3.760677142118002319e+11	4.282301543286757202e+11	5.713116429678278809e+11	7.785523688046644287e+11	7.084847872436704102e+11	6.791308451837395020e+11	6.597702557755777588e+11	6.136128608766894531e+11	5.772904566443612061e+11	5.208729245115413818e+11	4.670112004237786865e+11	4.674009182703737183e+11	4.357829558998811035e+11	4.357269116889310913e+11	3.186058776414306641e+11	3.117682948753840942e+11	3.090600866358353271e+11	2.998143847627045898e+11	3.289884386539564209e+11	2.998790983131956177e+11	2.755490470752804565e+11	2.419695079471369324e+11	1.805983998209413757e+11	1.773983701383631897e+11	1.619854816123605042e+11	1.665719593527667236e+11	1.555318870964139404e+11	1.718537030373058472e+11	1.183921136758896332e+11	1.102944559304082031e+11	1.047445393773500061e+11	9.387279541285818481e+10	4.252655407641730499e+10	1.589831616605774689e+10	6.024801044209510803e+09	1.158799956777700901e+09	9.299294431626801491e+08	3.759541988449367881e+08	3.421635823475355506e+08	1.921633345683174953e+07	1.036008881060641375e+06	6.649306525761256125e+03	1.303160049955369232e+03	3.554071088024344363e+02
8.500000000000000000e+03	4.500000000000000000e+00	2.000000000000000111e-01	5.328151485860198975e+10	3.124813596069203491e+11	3.509672060038555298e+11	3.527134103306456909e+11	3.847380735265530396e+11	4.249857224579644775e+11	5.354360269142914429e+11	7.291843658892125244e+11	6.702903383271218262e+11	6.460472036321418457e+11	6.401850247524755859e+11	5.925664274616186523e+11	5.605929445810084229e+11	5.091508262381119995e+11	4.575574992373270264e+11	4.599088701355662231e+11	4.319943682955902710e+11	4.312624813385013428e+11	3.179745087615939331e+11	3.113456510554649048e+11	3.087075663650775757e+11	2.974210471696616821e+11	3.255578018384000244e+11	2.959530246327809448e+11	2.758978289685615845e+11	2.422702956753753967e+11	1.823638031118804321e+11	1.791696177687114563e+11	1.637789062010354614e+11	1.673380743408593445e+11	1.573190516442510071e+11	1.723550863387281189e+11	1.185121767426187286e+11	1.100988778118088531e+11	1.041988642953882141e+11	9.303385712846382141e+10	4.282832761001789093e+10	1.606001740455872154e+10	6.075300031310890198e+09	1.164865939759648085e+09	9.348423884580646753e+08	3.774990685236148238e+08	3.435462966611469984e+08	1.927025568922867626e+07	1.038008959534735535e+06	6.670752830176666976e+03	1.307267598629039185e+03	3.566044279078292334e+02
8.500000000000000000e+03	5.000000000000000000e+00	2.000000000000000111e-01	4.156758325757225800e+10	3.362237360766122437e+11	3.808954626824566040e+11	3.796469214649891968e+11	4.007989491537062988e+11	4.301314038102309570e+11	5.109727570855191650e+11	6.826370626822154541e+11	6.340179698312943115e+11	6.139969855889238281e+11	6.161396039603962402e+11	5.695691241134918213e+11	5.415874019308664551e+11	4.951138011788518677e+11	4.471358484292601318e+11	4.504898605220650024e+11	4.261123063170443726e+11	4.247436776095406494e+11	3.162948429394867554e+11	3.099670452702587280e+11	3.074047219033710938e+11	2.941739892142050781e+11	3.210545920225241699e+11	2.914329648763452148e+11	2.755087660291363525e+11	2.420252252532362671e+11	1.839591747258813171e+11	1.807870087986590576e+11	1.654685511000211182e+11	1.680677611060279541e+11	1.590364615939540405e+11	1.727527148404228821e+11	1.190805035470088043e+11	1.102741478132013245e+11	1.040353967631584167e+11	9.222515748172872925e+10	4.311701975934307098e+10	1.626233942653763580e+10	6.126298493011177063e+09	1.170582008439138412e+09	9.393630241496381760e+08	3.789305059621101022e+08	3.448262286648539305e+08	1.931964680444351584e+07	1.041008940505839302e+06	6.687016660539587974e+03	1.311188161027041588e+03	3.576352716323427785e+02
8.750000000000000000e+03	0.000000000000000000e+00	2.000000000000000111e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.750000000000000000e+03	5.000000000000000000e-01	2.000000000000000111e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.750000000000000000e+03	1.000000000000000000e+00	2.000000000000000111e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.750000000000000000e+03	1.500000000000000000e+00	2.000000000000000111e-01	2.161529393858455811e+11	3.113660310999869995e+11	3.432573877719635010e+11	3.776112877312011108e+11	4.975324151766951294e+11	5.953346266941903076e+11	8.766231740649422607e+11	9.410067784256561279e+11	8.637614431872762451e+11	8.167972482751058350e+11	7.127337458745876465e+11	6.878783108765632324e+11	6.385070674205820312e+11	5.695092477337733154e+11	5.175521692901539307e+11	5.085702100738450928e+11	4.664063766388561401e+11	4.672455682972028198e+11	3.388317511305764771e+11	3.319677397891087036e+11	3.286337436706835327e+11	3.210396527097958374e+11	3.540526927137415161e+11	3.268569619231024170e+11	2.914601944749423218e+11	2.562366196866566772e+11	1.870152992273233337e+11	1.835604411430699768e+11	1.674121762789097290e+11	1.762217564147984619e+11	1.608969419436846924e+11	1.821796025110419922e+11	1.300798384417290192e+11	1.211479998056822815e+11	1.157314525399694977e+11	1.004860137488280640e+11	4.299296658641103363e+10	1.608988868701519394e+10	6.009450910400145531e+09	1.167268596488590002e+09	9.374270012983198166e+08	3.810282938433139324e+08	3.466462357473881841e+08	1.953788889155983552e+07	1.055009028526066104e+06	6.779781245760665115e+03	1.327433711836044949e+03	3.618370573325527744e+02
8.750000000000000000e+03	2.000000000000000000e+00	2.000000000000000111e-01	1.943958602088617554e+11	2.969889827942340088e+11	3.272558661525748901e+11	3.567822084370451660e+11	4.757770233188944092e+11	5.790045132953843994e+11	8.719948334812982178e+11	9.848559402332364502e+11	8.944528819257799072e+11	8.438073543142233887e+11	7.397941006600661621e+11	7.107478432804416504e+11	6.577909703053992920e+11	5.839310798894503174e+11	5.279852385515418701e+11	5.178446899617681885e+11	4.730227056019073486e+11	4.744797043327941284e+11	3.403792725786456909e+11	3.328913588380054932e+11	3.296354134307166748e+11	3.244996570821207275e+11	3.586883063165067139e+11	3.312226183342367554e+11	2.917999666918519287e+11	2.566047301832627258e+11	1.860377474479380493e+11	1.825804434698807678e+11	1.662605991958604736e+11	1.753508596854527283e+11	1.596684217544334106e+11	1.816512643962878113e+11	1.288501293525648651e+11	1.203436718073291931e+11	1.152432070665611877e+11	1.010282892843451843e+11	4.309848560710694885e+10	1.606345098354485512e+10	6.016869809069432259e+09	1.166848204581317663e+09	9.367229743935011625e+08	3.804929635437008142e+08	3.461940847132344842e+08	1.949796238150201738e+07	1.052008981471937150e+06	6.759019970008880591e+03	1.324092086707643602e+03	3.609047190991779530e+02
8.750000000000000000e+03	2.500000000000000000e+00	2.000000000000000111e-01	1.766112033856215210e+11	3.021958490142289429e+11	3.296001996695123901e+11	3.520583683342686157e+11	4.573932977074105835e+11	5.550886601284681396e+11	8.291448816193627930e+11	9.853750728862976074e+11	8.898086632932558594e+11	8.400181550996614990e+11	7.479596947194722900e+11	7.144985850679653320e+11	6.618201435811286621e+11	5.875044608558607178e+11	5.297713032318189697e+11	5.202547178404486084e+11	4.757564362336117554e+11	4.772966035520709229e+11	3.417395223567442017e+11	3.340098653718766479e+11	3.308199831321350708e+11	3.260732870805884399e+11	3.603386626546910400e+11	3.321643977113535156e+11	2.928945241446009521e+11	2.574331673420922852e+11	1.869330863695195312e+11	1.834691946008942566e+11	1.669737555126026611e+11	1.754824652398347473e+11	1.602478014826327820e+11	1.818320076488982239e+11	1.276104013508103027e+11	1.192719545007179108e+11	1.141693374545798492e+11	1.009767950128666077e+11	4.335425733807997131e+10	1.610571788177003479e+10	6.054497659785820961e+09	1.171992327536900282e+09	9.405827181129487753e+08	3.816992848168181777e+08	3.473374951440951824e+08	1.953592179290148616e+07	1.054009051573122386e+06	6.765572299534366721e+03	1.325733054668172599e+03	3.614011413597905289e+02
8.750000000000000000e+03	3.000000000000000000e+00	2.000000000000000111e-01	1.591055931696334229e+11	3.166819307974158936e+11	3.396599008537591553e+11	3.552772799124710083e+11	4.424302907347014771e+11	5.295039116326045532e+11	7.712550719303491211e+11	9.633527332361514893e+11	8.681225640724875488e+11	8.217506758168741455e+11	7.480403465346538086e+11	7.094677638048619385e+11	6.590782504657460938e+11	5.865315623208820801e+11	5.277491676374470215e+11	5.200859349623650513e+11	4.773511918951135864e+11	4.786873082987953491e+11	3.433051914077047729e+11	3.354742663316348267e+11	3.323490423021972656e+11	3.268988899377555542e+11	3.608706103211802979e+11	3.316640951864663696e+11	2.945183660446097412e+11	2.586652534343789368e+11	1.886381615536873169e+11	1.851631992547125244e+11	1.685286126118538513e+11	1.761330193003234558e+11	1.616702845076348877e+11	1.824314564776294556e+11	1.266255031989093475e+11	1.183035750172873230e+11	1.130315120098488007e+11	1.006808366117194977e+11	4.368098367010047913e+10	1.618142506555045700e+10	6.102041159261275291e+09	1.178695635226263523e+09	9.458495011754721403e+08	3.833099791123770475e+08	3.488385658403374553e+08	1.960453813877927512e+07	1.057009039949945407e+06	6.781820716508472287e+03	1.328376140573671819e+03	3.622684847962075310e+02
8.750000000000000000e+03	3.500000000000000000e+00	2.000000000000000111e-01	1.409287709307322388e+11	3.370336377344347534e+11	3.544995386945743408e+11	3.643756904306388550e+11	4.328269628881615601e+11	5.069015405518992310e+11	7.109514514627276611e+11	9.282186224489796143e+11	8.373958449383226318e+11	7.958466131537934570e+11	7.430471122112213135e+11	6.989201627085844727e+11	6.519430321645424805e+11	5.824581175040490723e+11	5.232135101788110352e+11	5.179224179411888428e+11	4.778603098927297974e+11	4.787702568097454834e+11	3.445339013355549927e+11	3.366591759244970093e+11	3.336127870926872559e+11	3.269258444341019287e+11	3.604032507214174194e+11	3.300758573220864868e+11	2.960399224163398438e+11	2.598547335525383301e+11	1.905684405569819031e+11	1.870812329825530701e+11	1.703599591048152771e+11	1.769012362425999451e+11	1.634004983843148193e+11	1.830805965561302795e+11	1.258664923864088898e+11	1.174476362734986267e+11	1.119019822909970398e+11	1.001147487505750427e+11	4.401188198107043457e+10	1.627795129418335915e+10	6.151697724068807602e+09	1.185419982580696344e+09	9.511785525316678286e+08	3.849186328758987188e+08	3.503181431329404712e+08	1.966740841171168163e+07	1.060009105791998794e+06	6.801235157076684118e+03	1.332296425347049080e+03	3.632008230295824092e+02
8.750000000000000000e+03	4.000000000000000000e+00	2.000000000000000111e-01	1.215168084673189392e+11	3.618949020398001099e+11	3.734129991737811890e+11	3.786347264108829346e+11	4.298490167558759155e+11	4.901187233382415771e+11	6.553766847828111572e+11	8.844098760932944336e+11	8.014508816379304199e+11	7.653912931150411377e+11	7.332778052805281982e+11	6.838021940730432129e+11	6.408768842426282959e+11	5.753394827876871338e+11	5.164005550832150879e+11	5.134951795313478394e+11	4.766909713945176392e+11	4.770560760018674927e+11	3.448906553078193359e+11	3.370273824449425659e+11	3.340758579402450562e+11	3.258888125265653687e+11	3.586893040935537109e+11	3.273587764713386230e+11	2.969614926107818604e+11	2.606232899551900024e+11	1.923766406992023926e+11	1.888876292536764526e+11	1.721518543440306091e+11	1.775576134540755005e+11	1.651448612374266357e+11	1.835521219000677490e+11	1.253536908399689178e+11	1.167397091255488586e+11	1.108549363480905609e+11	9.927292417016395569e+10	4.431140910643563843e+10	1.639208947039867783e+10	6.200383172675154686e+09	1.191646480143679619e+09	9.562172475308294296e+08	3.864240010838582516e+08	3.516821150491788387e+08	1.973632309843610600e+07	1.063009170139090158e+06	6.818176207348365097e+03	1.336304858934397316e+03	3.642711540582106977e+02
8.750000000000000000e+03	4.500000000000000000e+00	2.000000000000000111e-01	1.008728933681611023e+11	3.901762774927017212e+11	3.966643762049021606e+11	3.981192493909467163e+11	4.345500439342034912e+11	4.813312326735899658e+11	6.095442175058166504e+11	8.344902696793000488e+11	7.623734746741333008e+11	7.319469943914624023e+11	7.179171204620463867e+11	6.642844357978452148e+11	6.257701224695595703e+11	5.649267462598171387e+11	5.073882635383955688e+11	5.065909385635802612e+11	4.734520262216928101e+11	4.732172010094479980e+11	3.441873915509876709e+11	3.364236020487135010e+11	3.335701714598526611e+11	3.236702867105829468e+11	3.555814939102799683e+11	3.235301709289917603e+11	2.971427117149094849e+11	2.608545202166220093e+11	1.939893807467460022e+11	1.905115011057023010e+11	1.738172322311680908e+11	1.781076431477722473e+11	1.668117087895464783e+11	1.838522043863890076e+11	1.252501759889454651e+11	1.163325145302915955e+11	1.100829223592953644e+11	9.826330418417700195e+10	4.457501904141435242e+10	1.653205837106475067e+10	6.247110282559790611e+09	1.197251055315998316e+09	9.607722782505291700e+08	3.878298162606554031e+08	3.529437216426193714e+08	1.978891800086928904e+07	1.065009171297317836e+06	6.838937859842705620e+03	1.339685533432597822e+03	3.653035089813108698e+02
8.750000000000000000e+03	5.000000000000000000e+00	2.000000000000000111e-01	7.650423886467970276e+10	4.198217727070719604e+11	4.265159666758468628e+11	4.246586719991691895e+11	4.487299635973341675e+11	4.830348741551960449e+11	5.774706753996771240e+11	7.806474125364428711e+11	7.212473566561634521e+11	6.962330990067492676e+11	6.947464521452148438e+11	6.405948406363538818e+11	6.068688953245174561e+11	5.516751516086530762e+11	4.971223932520490112e+11	4.983719271832987061e+11	4.694439511323007202e+11	4.683818256959777832e+11	3.437061027557422485e+11	3.361820590567385254e+11	3.334074861507944336e+11	3.210859088018740234e+11	3.518488383858678589e+11	3.193624619180468750e+11	2.977487847877367554e+11	2.614061642814061279e+11	1.960891033246440735e+11	1.926137194532939148e+11	1.759106032531942139e+11	1.791761088992655640e+11	1.688991410063435974e+11	1.846451772914933167e+11	1.258507890959201508e+11	1.165291682400618896e+11	1.099087571122437592e+11	9.746760597570040894e+10	4.490608211999221039e+10	1.672223542143217659e+10	6.296577368308806419e+09	1.202828699504158497e+09	9.651855126392425299e+08	3.892429191373715997e+08	3.542102860699122548e+08	1.983937352466672659e+07	1.068009229675046634e+06	6.855201487218037073e+03	1.343644685573990273e+03	3.663358408066508218e+02
9.000000000000000000e+03	0.000000000000000000e+00	2.000000000000000111e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.000000000000000000e+03	5.000000000000000000e-01	2.000000000000000111e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.000000000000000000e+03	1.000000000000000000e+00	2.000000000000000111e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
