# Teff	logg	[Fe/H]	2MASS_H	2MASS_J	2MASS_Ks	GROUND_JOHNSON_U	GROUND_JOHNSON_V	GROUND_JOHNSON_B	GaiaDR2v2_G	GaiaDR2v2_RP	GaiaDR2v2_BP	PS1_g	PS1_i	PS1_r	PS1_w	PS1_y	PS1_z	SDSS_g	SDSS_i	SDSS_r	SDSS_u	SDSS_z	WISE_RSR_W1	WISE_RSR_W2	GALEX_FUV	GALEX_NUV
3.700000000000000000e+03	1.500000000000000000e+00	-5.000000000000000000e-01	4.760051296342539787e+09	5.299335952218386650e+09	2.093462409292056799e+09	2.832560398820923567e+08	3.961195128862033844e+09	1.676380300978777647e+09	5.087518271056412697e+09	6.161912430071941376e+09	3.522057884381769180e+09	2.777027318018913269e+09	6.270978007635508537e+09	5.160570665360234261e+09	5.211382362223126411e+09	6.193879906905475616e+09	6.460516788356490135e+09	2.428662813725920677e+09	6.220852201785298347e+09	5.190215163472952843e+09	2.300299292778624892e+08	6.373399286920951843e+09	4.203405169386224747e+08	1.184123055634561777e+08	1.095913417852076438e-01	1.759155936988058966e+05
3.700000000000000000e+03	2.000000000000000000e+00	-5.000000000000000000e-01	4.917763975758090973e+09	5.480795152495604515e+09	2.141659292647201538e+09	3.629893434757720232e+08	4.073580559380238056e+09	1.823577885138116598e+09	5.252745760222380638e+09	6.369095190318767548e+09	3.639275974262914181e+09	2.903891382860327244e+09	6.489866317924773216e+09	5.250585284048496246e+09	5.363817305572243690e+09	6.450861684054664612e+09	6.719902612781616211e+09	2.554865576459388256e+09	6.431541410090620041e+09	5.294787575550802231e+09	3.001576259471241832e+08	6.628808560768140793e+09	4.232079265769621134e+08	1.221568420766519606e+08	3.063711032593375849e-01	2.813544773770768079e+05
3.700000000000000000e+03	2.500000000000000000e+00	-5.000000000000000000e-01	4.993557500434935570e+09	5.645827993612788200e+09	2.156345624639462948e+09	4.285217694025961757e+08	4.128445431125163555e+09	1.924936280682518721e+09	5.373963000656872749e+09	6.543540377719776154e+09	3.702145998110787868e+09	2.974813138010945797e+09	6.674992303191141129e+09	5.276228395656489372e+09	5.466586014612461090e+09	6.695493060746914864e+09	6.965115756531912804e+09	2.626787791170785427e+09	6.605791601213287354e+09	5.336675167620544434e+09	3.596223798118147254e+08	6.870619832898035049e+09	4.202303393564907312e+08	1.244292497889126539e+08	7.077733865838310434e-01	3.815983068438711343e+05
3.700000000000000000e+03	3.000000000000000000e+00	-5.000000000000000000e-01	4.833671776017045021e+09	5.764508163693524361e+09	2.095567478418431997e+09	4.830200806027895808e+08	4.314792186097106934e+09	2.001903359616217852e+09	5.650770574930190086e+09	6.895420410254349709e+09	3.873201474580955982e+09	3.087324506221544743e+09	7.045052413935824394e+09	5.548392025283388138e+09	5.753191668017867088e+09	7.025670091558643341e+09	7.333211492628554344e+09	2.724648095618962765e+09	6.973425052988528252e+09	5.614528113154879570e+09	4.102328485804212689e+08	7.225880034558421135e+09	4.152240558384807110e+08	1.266168979735791832e+08	1.769597369068400150e+00	5.835708066925053718e+05
3.700000000000000000e+03	3.500000000000000000e+00	-5.000000000000000000e-01	4.476279446983181953e+09	5.849339550741942406e+09	1.980914691449284077e+09	5.480443642292953730e+08	4.636611463030359268e+09	2.121649034629412413e+09	6.036495040083321571e+09	7.339438496065043449e+09	4.159498759801705837e+09	3.292295824257772446e+09	7.516593898981612206e+09	6.001294676519976616e+09	6.170718393258038521e+09	7.367757956595330238e+09	7.739367616904764175e+09	2.904642476827681541e+09	7.449769249723432541e+09	6.068028281807049751e+09	4.703366088876988888e+08	7.612547813795332909e+09	4.099824168837919235e+08	1.285270626756239086e+08	4.829605088873093699e+00	9.641170561999453930e+05
3.700000000000000000e+03	4.000000000000000000e+00	-5.000000000000000000e-01	4.164696407554881096e+09	5.922312877985165596e+09	1.884312323083713531e+09	6.008043112143101692e+08	4.935486522154081345e+09	2.236614476596313953e+09	6.371766775291232109e+09	7.710581370673839569e+09	4.423669307688591957e+09	3.489042074253246784e+09	7.915683236637042046e+09	6.409397208941144943e+09	6.538080952345518112e+09	7.633992034491127014e+09	8.063490803283660889e+09	3.078969928786539078e+09	7.855123056975824356e+09	6.478742340050390244e+09	5.198757643470945358e+08	7.919393376088305473e+09	4.054400247542977929e+08	1.298940696004044414e+08	1.242370327285540377e+01	1.518416785939854570e+06
3.700000000000000000e+03	4.500000000000000000e+00	-5.000000000000000000e-01	3.991047667861135960e+09	5.969327478301681519e+09	1.823571505584835529e+09	6.182886497266409397e+08	5.085064140222429276e+09	2.282781680594139576e+09	6.551967483101688385e+09	7.920158339179575920e+09	4.552278654437431335e+09	3.579783229241113186e+09	8.147379691781348228e+09	6.610849950971695900e+09	6.733915497997524261e+09	7.796049622245116234e+09	8.260568116935340881e+09	3.156985424771989346e+09	8.089036828845061302e+09	6.689239780846351624e+09	5.384038467888189554e+08	8.105972333724815369e+09	4.001059918546131253e+08	1.302577356185259670e+08	2.676274468352595548e+01	2.057658846539540216e+06
3.700000000000000000e+03	5.000000000000000000e+00	-5.000000000000000000e-01	3.906657054754582405e+09	6.006646382410552025e+09	1.786338286061370850e+09	5.993077902238798141e+08	5.129511021768770218e+09	2.264252101593367100e+09	6.633915366971824646e+09	8.035706967713323593e+09	4.583217115545217514e+09	3.585879880858071804e+09	8.283359511916026115e+09	6.678333139101598740e+09	6.821583445453974724e+09	7.902807146844503403e+09	8.389268144361596107e+09	3.154498874427214146e+09	8.224414551731901169e+09	6.770886875592862129e+09	5.246369722821428180e+08	8.228278914986454010e+09	3.955914183011652827e+08	1.300213393601684719e+08	4.443573494780348199e+01	2.400738698323076591e+06
3.700000000000000000e+03	5.500000000000000000e+00	-5.000000000000000000e-01	3.871532125707524776e+09	6.038349733061021805e+09	1.761581318698048830e+09	5.451162590715273619e+08	5.085160149048931122e+09	2.183945984180222034e+09	6.644791065149724960e+09	8.091490425719278336e+09	4.531851781513894081e+09	3.516146421598313808e+09	8.359235069292559624e+09	6.646164801529269218e+09	6.831952333780447960e+09	7.977413335517155647e+09	8.477540699812282562e+09	3.078815042001039982e+09	8.298216369429379463e+09	6.754277505507021904e+09	4.790490054715285897e+08	8.313295694801065445e+09	3.927909484290850759e+08	1.292992536267174780e+08	5.333566469825806422e+01	2.391424739022907335e+06
3.700000000000000000e+03	6.000000000000000000e+00	-5.000000000000000000e-01	3.874941962843262672e+09	6.094124242269102097e+09	1.746420173441707611e+09	4.699026699971002936e+08	5.013504336699992180e+09	2.077782863263759375e+09	6.659132000536924362e+09	8.170244578691338539e+09	4.457794524775440216e+09	3.417229450128106117e+09	8.460089193013031006e+09	6.606176433676475525e+09	6.846392638766762733e+09	8.080910818825994492e+09	8.595570522761865616e+09	2.974483457806408882e+09	8.397560968841476440e+09	6.727052938652987480e+09	4.139660384354999661e+08	8.429025111990572929e+09	3.930025398717043996e+08	1.283673947452839762e+08	5.291688978938870491e+01	2.103391879694445059e+06
3.800000000000000000e+03	0.000000000000000000e+00	-5.000000000000000000e-01	3.546991130942203045e+09	4.362873128895649910e+09	1.598026530013733149e+09	1.081891367860804498e+08	3.647733076238721371e+09	1.277457201670929432e+09	4.496540577158406258e+09	5.356391140869633675e+09	3.177725101008752823e+09	2.437185262217774391e+09	5.461314985636650085e+09	4.843080271719359398e+09	4.677954266096003532e+09	5.110188327622869492e+09	5.433268184393540382e+09	2.105675151337334156e+09	5.444839249799847603e+09	4.832207404185484886e+09	8.365535760278509557e+07	5.342068582940507889e+09	3.342618816724446416e+08	9.070283987990728021e+07	3.409999416814976560e-03	3.499531094136754109e+04
3.800000000000000000e+03	5.000000000000000000e-01	-5.000000000000000000e-01	4.211388249107470512e+09	5.017429950951289177e+09	1.873971471523805618e+09	1.789953536677412093e+08	4.324331067774722099e+09	1.636223882697706938e+09	5.262214376266277313e+09	6.217803825169036865e+09	3.786281290572751522e+09	2.970785196425188065e+09	6.348946710222924232e+09	5.659480212359212875e+09	5.473451325864029884e+09	5.918108890609024048e+09	6.289098964700198174e+09	2.584825371623431206e+09	6.329771489092010498e+09	5.653508751054580688e+09	1.418687016405968964e+08	6.180454035708463669e+09	3.859744949206592441e+08	1.048112324110494852e+08	1.243087926183489983e-02	7.158094844757126702e+04
3.800000000000000000e+03	1.000000000000000000e+00	-5.000000000000000000e-01	4.642897706687320709e+09	5.433084927980823517e+09	2.042741537539031506e+09	2.776604856344023347e+08	4.808844139325578690e+09	1.973130226267641783e+09	5.790679206477061272e+09	6.791335916946016312e+09	4.238034294635110855e+09	3.394068694231528282e+09	6.942911533887704849e+09	6.207115476442722321e+09	6.017799149687019348e+09	6.460929247792877197e+09	6.860812843448093414e+09	2.977297852855070591e+09	6.920462465198527336e+09	6.211255490703598976e+09	2.250457682607696056e+08	6.739340025094698906e+09	4.171043814243211746e+08	1.148183140608512014e+08	4.658690753106425192e-02	1.464802661320255429e+05
3.800000000000000000e+03	1.500000000000000000e+00	-5.000000000000000000e-01	5.000344105894470215e+09	5.789255625109222412e+09	2.180440956015427113e+09	3.867891292041193247e+08	5.172629315930662155e+09	2.248840312900372028e+09	6.216728606794337273e+09	7.269729519663370132e+09	4.586537179651698112e+09	3.708340180762994289e+09	7.439682896680882454e+09	6.628752747371634483e+09	6.451849072672215462e+09	6.931105368392598152e+09	7.353980530925124168e+09	3.269535892894077301e+09	7.411800118970817566e+09	6.645712972881479263e+09	3.191175821096900105e+08	7.221661093071154594e+09	4.412099526846514940e+08	1.229277366825703681e+08	1.500033350068492310e-01	2.585608920339634642e+05
3.800000000000000000e+03	2.000000000000000000e+00	-5.000000000000000000e-01	5.176020796560315132e+09	5.958416696105916977e+09	2.239057101021891594e+09	4.912678542593073249e+08	5.318890843910637856e+09	2.435681599017895699e+09	6.408071932117452621e+09	7.489340413779253006e+09	4.746038504890138626e+09	3.864206046461211205e+09	7.671552236531646729e+09	6.775117215462613106e+09	6.636564874225767136e+09	7.176331832963410378e+09	7.605852556822867393e+09	3.425018211828750134e+09	7.636732133880252838e+09	6.809141249113301277e+09	4.118447029275568128e+08	7.467910104694076538e+09	4.475544687105703950e+08	1.270120309234151989e+08	4.494609407151022307e-01	4.304154829422039911e+05
3.800000000000000000e+03	2.500000000000000000e+00	-5.000000000000000000e-01	5.283357366125699997e+09	6.107127681486164093e+09	2.268040231506334305e+09	5.710251125936707258e+08	5.369654835539117813e+09	2.550177591938218594e+09	6.525657302328328133e+09	7.653296388632982254e+09	4.815551305942666054e+09	3.929701841618471622e+09	7.846795409280029297e+09	6.812093007285964012e+09	6.738231261612734795e+09	7.399234522325196266e+09	7.831333334612917900e+09	3.493222805189391136e+09	7.801033740925458908e+09	6.866495575100054741e+09	4.847366334463721514e+08	7.689125520695373535e+09	4.474610706632164121e+08	1.295114741364843100e+08	1.115879685968586887e+00	5.891210975454760483e+05
3.800000000000000000e+03	3.000000000000000000e+00	-5.000000000000000000e-01	5.223381934556899071e+09	6.238880351641277313e+09	2.244458318357224464e+09	6.316112287276866436e+08	5.499010334083614349e+09	2.627930259567200184e+09	6.746811834851999283e+09	7.945903225454387665e+09	4.942298313525313377e+09	4.011458862233067513e+09	8.158341181243891716e+09	7.000578702585595131e+09	6.961451359077845573e+09	7.696047482838635445e+09	8.154219856482021332e+09	3.566994045745099068e+09	8.107690288575076103e+09	7.065766217737030029e+09	5.416574494293383360e+08	8.001865122482572556e+09	4.443126456548898220e+08	1.317697869738389701e+08	2.760319483002736440e+00	8.725079161599314539e+05
3.800000000000000000e+03	3.500000000000000000e+00	-5.000000000000000000e-01	4.940463267590555191e+09	6.318331736131681442e+09	2.147815478435902596e+09	6.896203080814801455e+08	5.698717609135299683e+09	2.691799262025499344e+09	7.040766683319819450e+09	8.319923017497519493e+09	5.120183239559816360e+09	4.122633242011925220e+09	8.557962016951766968e+09	7.299879487946397781e+09	7.271706554343684196e+09	8.023032201091928482e+09	8.530225017151848793e+09	3.661638853988057137e+09	8.507252130207866669e+09	7.368349305960360527e+09	5.961098509211019278e+08	8.361834257421310425e+09	4.372515917407940626e+08	1.334031912825880200e+08	7.067137009851072627e+00	1.341957182559610810e+06
3.800000000000000000e+03	4.000000000000000000e+00	-5.000000000000000000e-01	4.592345640516349792e+09	6.404067885849431992e+09	2.040388324433465719e+09	7.612584385319967270e+08	6.011097031645558357e+09	2.815560245099289894e+09	7.412581556433559418e+09	8.748699972386381149e+09	5.395364951570778847e+09	4.328992556587478638e+09	9.018336263386112213e+09	7.722119915540973663e+09	7.672960987282704353e+09	8.355997334237336159e+09	8.925574480164180756e+09	3.844914215501704693e+09	8.971978014340682983e+09	7.791771660482832909e+09	6.630067529008545876e+08	8.737787863745952606e+09	4.321834960821200013e+08	1.350545389687206447e+08	1.924957038992199543e+01	2.110601570493284147e+06
3.800000000000000000e+03	4.500000000000000000e+00	-5.000000000000000000e-01	4.345383479231837273e+09	6.457979696762279510e+09	1.962339709711639643e+09	8.013866529111503363e+08	6.219636460838421822e+09	2.891148743857850552e+09	7.659233656118121147e+09	9.032531377052000046e+09	5.576391180552451134e+09	4.463057075205564499e+09	9.329179731495063782e+09	8.001324146103935242e+09	7.941116823835876465e+09	8.571380458101628304e+09	9.185057931139860153e+09	3.963707917928647041e+09	9.286543718597358704e+09	8.076235078885675430e+09	7.021344759232106209e+08	8.983759208954607010e+09	4.271745812538004518e+08	1.358959597405005395e+08	4.814937527417347241e+01	3.088777631728318054e+06
3.800000000000000000e+03	5.000000000000000000e+00	-5.000000000000000000e-01	4.226663934848144531e+09	6.514173212389320374e+09	1.917021787071822166e+09	7.974195317037032843e+08	6.292205221682168961e+09	2.896445110714298725e+09	7.780097415586845398e+09	9.197659975828044891e+09	5.634171887609000206e+09	4.494257951286174774e+09	9.518727694488967896e+09	8.093823092541520119e+09	8.065962779484047890e+09	8.732252927204761505e+09	9.373868671026882172e+09	3.984772591167914867e+09	9.473125463603473663e+09	8.186879646946231842e+09	7.025218377075966597e+08	9.163673159654912949e+09	4.216111231107052565e+08	1.358842415068473220e+08	8.904436906221538095e+01	3.671146564147729427e+06
3.800000000000000000e+03	5.500000000000000000e+00	-5.000000000000000000e-01	4.162091063193475723e+09	6.539788747023690224e+09	1.884143936573822737e+09	7.467223892350603342e+08	6.250278720431302071e+09	2.814293490337109566e+09	7.794739458182815552e+09	9.259459567181320190e+09	5.583658101114950180e+09	4.423166822751665115e+09	9.604066154117080688e+09	8.062713654540092468e+09	8.080430949122214317e+09	8.812318501549707413e+09	9.467144310387552261e+09	3.908296160198363781e+09	9.556266530072591782e+09	8.172962543045684814e+09	6.604745855880235434e+08	9.253379828947961807e+09	4.175032092546066046e+08	1.353470828212479353e+08	1.355603623884273929e+02	4.012597153724049684e+06
3.800000000000000000e+03	6.000000000000000000e+00	-5.000000000000000000e-01	4.152788131886113644e+09	6.599325868411838531e+09	1.865840676275777340e+09	6.692528443951576948e+08	6.185095625146711349e+09	2.706811704333181381e+09	7.814934666501962662e+09	9.347280202785039902e+09	5.511481818725533485e+09	4.327480048419546127e+09	9.720665531192893982e+09	8.016033339858612061e+09	8.099299125379906654e+09	8.930896761178911209e+09	9.601427559861366272e+09	3.805040505892814159e+09	9.669430080557889938e+09	8.145206788148114204e+09	5.939523107273678780e+08	9.384155061857419968e+09	4.163601174148749709e+08	1.345941447198934555e+08	1.360689485758881574e+02	3.772397862398580648e+06
3.900000000000000000e+03	0.000000000000000000e+00	-5.000000000000000000e-01	3.752082980048750401e+09	4.797250190259651184e+09	1.673499361103682518e+09	1.387348154535315037e+08	4.508090115846799850e+09	1.593338610740499258e+09	5.318115903055115700e+09	6.208184975339259148e+09	3.895393815842021465e+09	3.056447397498293877e+09	6.357515794454314232e+09	5.859426525084773064e+09	5.570480652345518112e+09	5.727909261034277916e+09	6.179925921698233604e+09	2.652755387927462578e+09	6.351342979276226044e+09	5.840413027732004166e+09	1.093231904442704767e+08	6.054121849958686829e+09	3.484985733504593372e+08	9.330417283862659335e+07	3.208445496557424392e-03	4.265948357863965066e+04
3.900000000000000000e+03	5.000000000000000000e-01	-5.000000000000000000e-01	4.426479618169625282e+09	5.521994448600735664e+09	1.946025821257534504e+09	2.530675189479021728e+08	5.494068898313085556e+09	2.166364545134521961e+09	6.327311625165567398e+09	7.274481969468076706e+09	4.779780375712316513e+09	3.887146747760124207e+09	7.462605773989540100e+09	6.972566161460988998e+09	6.627756786794649124e+09	6.672450894934330940e+09	7.196913574432531357e+09	3.416388854386729717e+09	7.457712517201651573e+09	6.959626985958568573e+09	2.049090209273505807e+08	7.044946688412760735e+09	4.013421226318454742e+08	1.088752730581101775e+08	1.531392703247426434e-02	1.136924746045236097e+05
3.900000000000000000e+03	1.000000000000000000e+00	-5.000000000000000000e-01	4.860743416284912109e+09	5.959040824173086166e+09	2.117024697927288532e+09	3.720703763739422560e+08	6.051230375821279526e+09	2.549173674070522308e+09	6.928884354178609848e+09	7.917536330770845413e+09	5.302722271261425018e+09	4.370588597579153061e+09	8.132483152059103012e+09	7.620555745363610268e+09	7.254454407629159927e+09	7.253632071235780716e+09	7.815651895181193352e+09	3.862504983183376312e+09	8.126657054071710587e+09	7.614622886418414116e+09	3.069808387391045690e+08	7.647952206819958687e+09	4.333547613728199601e+08	1.184596025719096065e+08	5.078665892654825320e-02	2.128219796089353622e+05
3.900000000000000000e+03	1.500000000000000000e+00	-5.000000000000000000e-01	5.251934569282631874e+09	6.327685902668923378e+09	2.267287421306916237e+09	5.300663000950234532e+08	6.529497356725222588e+09	2.939928943970224857e+09	7.445684341916644096e+09	8.462101591691207886e+09	5.767354521751365662e+09	4.806631443897872925e+09	8.699766057919149399e+09	8.164763209025882721e+09	7.788033939553893089e+09	7.755142183988777161e+09	8.345694076042773247e+09	4.274847418333882809e+09	8.691816817368688583e+09	8.170259080072133064e+09	4.451918592828845382e+08	8.164486103040275574e+09	4.597844602106255293e+08	1.273884333234598339e+08	1.902429098158382736e-01	4.222159110566938180e+05
3.900000000000000000e+03	2.000000000000000000e+00	-5.000000000000000000e-01	5.425923516752681732e+09	6.492523387670839310e+09	2.326861558172067165e+09	6.683458618505756855e+08	6.727573971204794884e+09	3.183881371857392311e+09	7.684052164489860535e+09	8.714945613000528336e+09	5.987618477856436729e+09	5.011106330110519409e+09	8.967183452191015244e+09	8.392409007345596313e+09	8.027963095861188889e+09	8.004121109834997177e+09	8.604521771566799164e+09	4.476968839795902252e+09	8.954979691963109970e+09	8.413012714733613014e+09	5.689457816459813118e+08	8.416028233211383820e+09	4.684727715497099161e+08	1.316132844802825302e+08	5.886358682670026488e-01	6.952731675954957027e+05
3.900000000000000000e+03	2.500000000000000000e+00	-5.000000000000000000e-01	5.546262405646681786e+09	6.623769396705389977e+09	2.364540490591745377e+09	7.801957654718775749e+08	6.826579969661059380e+09	3.352802522885674953e+09	7.839192476489094734e+09	8.896478226810949326e+09	6.115827258182779312e+09	5.120085166378937721e+09	9.161536786011066437e+09	8.511629647754057884e+09	8.177382251054944038e+09	8.207584681883907318e+09	8.813601759236639023e+09	4.589813900226542473e+09	9.142470961620073318e+09	8.551998272539429665e+09	6.717167724794168472e+08	8.619608314209854126e+09	4.716952236565790772e+08	1.346068569548865259e+08	1.700663273132243747e+00	1.046926560323421378e+06
3.900000000000000000e+03	3.000000000000000000e+00	-5.000000000000000000e-01	5.607016965480393410e+09	6.772536249390503883e+09	2.387083944487397671e+09	8.429271624497090578e+08	6.891741224961383820e+09	3.442702297032678604e+09	7.985391022544446945e+09	9.095119416028560638e+09	6.201385667732106209e+09	5.165407112679102898e+09	9.377577797096456528e+09	8.612436826128183365e+09	8.317729034678589821e+09	8.436965912424141884e+09	9.054930876360612869e+09	4.632830522961477280e+09	9.349291987875839233e+09	8.677456735934867859e+09	7.318116960523419380e+08	8.853811913126184464e+09	4.715186847647511959e+08	1.367577446002256274e+08	4.448605031956075706e+00	1.372193142635310534e+06
3.900000000000000000e+03	3.500000000000000000e+00	-5.000000000000000000e-01	5.389205650705945969e+09	6.842882477264978409e+09	2.307973648542785168e+09	8.875099593194513321e+08	6.972125606229137421e+09	3.441980276609732628e+09	8.198993797465859413e+09	9.414967742448814392e+09	6.275573097005949974e+09	5.173674902671700478e+09	9.721285009702028275e+09	8.782542054280374527e+09	8.535516146544346809e+09	8.753594847911735535e+09	9.410295781732429504e+09	4.631921159744780540e+09	9.688477966922180176e+09	8.853492828411245346e+09	7.746331450660461187e+08	9.195483954570110321e+09	4.637128521299308538e+08	1.382144499292799830e+08	1.136681135578470681e+01	1.946228525950999931e+06
3.900000000000000000e+03	4.000000000000000000e+00	-5.000000000000000000e-01	5.061305354260402679e+09	6.926691670872686386e+09	2.204000979828940868e+09	9.621095768739099503e+08	7.239208278022668839e+09	3.531049577017186642e+09	8.559050423403032303e+09	9.858853720601922989e+09	6.509166889957687378e+09	5.332256201538272858e+09	1.019802466590168190e+10	9.163612467999303818e+09	8.919587843798376083e+09	9.121463631031133652e+09	9.840966102053859711e+09	4.769201028320923805e+09	1.016682778203615761e+10	9.234985226874814987e+09	8.443027464088171721e+08	9.605982495117631912e+09	4.581896938373627067e+08	1.399506886796438396e+08	2.902995060402546557e+01	2.928497013547022827e+06
3.900000000000000000e+03	4.500000000000000000e+00	-5.000000000000000000e-01	4.742819368270465851e+09	6.979260649976614952e+09	2.107882977020061493e+09	1.026874415731180429e+09	7.491885529193793297e+09	3.621672556468783379e+09	8.863484100793176651e+09	1.021403014577625275e+10	6.727617394921975136e+09	5.492903534795310020e+09	1.058393644724705124e+10	9.507266700303544998e+09	9.250243475670265198e+09	9.390850602877038956e+09	1.016365321596437836e+10	4.912718174608751297e+09	1.055756968658506775e+10	9.578406591010766983e+09	9.057070397855299711e+08	9.912112947543493271e+09	4.534898903120659590e+08	1.412361742471838892e+08	8.017881323672787630e+01	4.555223771829916164e+06
3.900000000000000000e+03	5.000000000000000000e+00	-5.000000000000000000e-01	4.559320663109566689e+09	7.027274437378803253e+09	2.047632216713292122e+09	1.044836922582220435e+09	7.608769615809978485e+09	3.646167200558714867e+09	9.031426908859083176e+09	1.042897085202558708e+10	6.825167282247247696e+09	5.553046363484442711e+09	1.082540003384541130e+10	9.667348233248577118e+09	9.429034587200366974e+09	9.576469801433738708e+09	1.038328677670768738e+10	4.962258361505628586e+09	1.079848083303704453e+10	9.750317321446487427e+09	9.256586025805079937e+08	1.012092005892598534e+10	4.483789037066016197e+08	1.416922342162054181e+08	1.884404072487914732e+02	6.022427353198523633e+06
3.900000000000000000e+03	5.500000000000000000e+00	-5.000000000000000000e-01	4.468848724850100517e+09	7.068598311410591125e+09	2.009280083846498251e+09	1.005896573962241650e+09	7.592195487392341614e+09	3.583557746723645210e+09	9.081022153918964386e+09	1.053474050796487808e+10	6.800005548833538055e+09	5.501469626484416962e+09	1.095784548169627762e+10	9.662895159247268677e+09	9.477290755372329712e+09	9.703131990632669449e+09	1.052915723421537781e+10	4.903576394115270615e+09	1.092607403591388130e+10	9.768143813610513687e+09	8.949150221114116907e+08	1.026064018523126221e+10	4.431240723292869925e+08	1.413589380351471305e+08	2.913011565113365577e+02	6.637538058017110452e+06
3.900000000000000000e+03	6.000000000000000000e+00	-5.000000000000000000e-01	4.439374882994416237e+09	7.127938149385335922e+09	1.985878966144439936e+09	9.254972990964030027e+08	7.526143597748619080e+09	3.471735789228788853e+09	9.102822007028436661e+09	1.062811106506948090e+10	6.725974692619876862e+09	5.400837588959563255e+09	1.108445213418985748e+10	9.608105074620178223e+09	9.495973920422374725e+09	9.833989615797025681e+09	1.067710286914934540e+10	4.794158232243347168e+09	1.104699366616944122e+10	9.739463611430269241e+09	8.265733566343785524e+08	1.040385384466680336e+10	4.402726166911807656e+08	1.407119984916498661e+08	3.576120769349303146e+02	6.536845364625936374e+06
4.000000000000000000e+03	0.000000000000000000e+00	-5.000000000000000000e-01	3.958420452020969868e+09	5.282666474285908699e+09	1.741776848003632307e+09	2.045746803227828443e+08	5.673912140508999825e+09	2.115063856483320236e+09	6.355658612177697182e+09	7.232295289352379799e+09	4.872546619822305679e+09	3.975964925900918484e+09	7.435171446442548752e+09	7.122527564408225060e+09	6.690355250907467842e+09	6.465629211754290581e+09	7.074834251391957283e+09	3.490225238245675087e+09	7.439752846003831863e+09	7.103355197240538597e+09	1.649436765168223679e+08	6.904641600175746918e+09	3.626285732784566283e+08	9.731427143404115736e+07	4.153717734160478417e-03	7.834033658835856477e+04
4.000000000000000000e+03	5.000000000000000000e-01	-5.000000000000000000e-01	4.644761467245823860e+09	6.059631965034103394e+09	2.018561567852028370e+09	3.579394658520408273e+08	6.842527449535292625e+09	2.811425012444507122e+09	7.513875660957974434e+09	8.429973731012367249e+09	5.918177071784326553e+09	4.976905144544264793e+09	8.680770972912839890e+09	8.413595452217072487e+09	7.907634673998641014e+09	7.496830129412747383e+09	8.198665654130714417e+09	4.415101524354446411e+09	8.688595661072601318e+09	8.399431466681248665e+09	2.959067818599385619e+08	7.996259977029463768e+09	4.164030915937983394e+08	1.127978847750338167e+08	1.833941914496239889e-02	2.085928379907044582e+05
4.000000000000000000e+03	1.000000000000000000e+00	-5.000000000000000000e-01	5.100085457770452499e+09	6.529053379035161972e+09	2.194659162981460094e+09	5.524090396839474440e+08	7.600319332272657394e+09	3.400811749847146988e+09	8.261847823525211334e+09	9.177400785571691513e+09	6.634438183255953789e+09	5.691757253408940315e+09	9.461121621374320984e+09	9.226587113641471863e+09	8.687211630299829483e+09	8.148008255455968857e+09	8.896471109367929459e+09	5.093587558797786713e+09	9.470240689459915161e+09	9.219944906335546494e+09	4.660640527387575507e+08	8.674280181833530426e+09	4.494304106113294363e+08	1.235019329584065378e+08	7.558413173950087605e-02	4.761802593185019796e+05
4.000000000000000000e+03	1.500000000000000000e+00	-5.000000000000000000e-01	5.497027623409907341e+09	6.910862468012665749e+09	2.346838669687959194e+09	7.389220118008584976e+08	8.110197369953292847e+09	3.819084762054643631e+09	8.822084739763071060e+09	9.766551948561422348e+09	7.137279347936633110e+09	6.151760011178536415e+09	1.007856861823383522e+10	9.832835352625576019e+09	9.270681576396446228e+09	8.672856235757442474e+09	9.454235602034307480e+09	5.525876053488607407e+09	1.008733028484317780e+10	9.833292374445013046e+09	6.318523445432127714e+08	9.216935539656465530e+09	4.766508019185186625e+08	1.318455610716111064e+08	2.463467201034797993e-01	8.267454236489079194e+05
4.000000000000000000e+03	2.000000000000000000e+00	-5.000000000000000000e-01	5.674356429179960251e+09	7.071032364588658333e+09	2.409142409106783390e+09	9.266101285183378458e+08	8.345434423646380424e+09	4.131764137146933079e+09	9.095466788934589386e+09	1.004024243863339996e+10	7.408816921815559387e+09	6.405499228598904610e+09	1.036889494932578278e+10	1.011480280983447838e+10	9.550125308483783722e+09	8.924379872003761292e+09	9.714170929175151825e+09	5.778249961878437996e+09	1.037584993077269363e+10	1.012709747309143066e+10	8.019922054608112574e+08	9.469195315175483704e+09	4.866481166816145182e+08	1.362707024103947878e+08	8.009534003787578404e-01	1.361430817906817887e+06
4.000000000000000000e+03	2.500000000000000000e+00	-5.000000000000000000e-01	5.800870740682523727e+09	7.195918100703737259e+09	2.452356631372536182e+09	1.066462632256776929e+09	8.458634623921530724e+09	4.327745636442539215e+09	9.275621301435316086e+09	1.024145973168355942e+10	7.565865676385135651e+09	6.523072488708666801e+09	1.058480932526389503e+10	1.029074574939422798e+10	9.732089307079820633e+09	9.123686566765636444e+09	9.918532244528924942e+09	5.897749471381155014e+09	1.058784557681879997e+10	1.031895022007751846e+10	9.314544194969505072e+08	9.667574843469379425e+09	4.923405537897255421e+08	1.393670676372400224e+08	2.338559321230703869e+00	1.917638244417961687e+06
